 Formula: Ag55Au92                              Feff8L (EXAFS)       0.1
 SpaceGroup: P1
 POT  Non-SCF, core-hole, AFOLP (folp(0)= 1.150)
 Abs   Z=47 Rmt= 1.558 Rnm= 1.611 K  shell
 Pot 1 Z=79 Rmt= 1.593 Rnm= 1.655
 Pot 2 Z=47 Rmt= 1.519 Rnm= 1.565
 Gam_ch=8.302E+00 H-L exch
 Mu=-1.286E+00 kf=1.700E+00 Vint=-1.230E+01 Rs_int= 2.133
 PATH  Rmax= 8.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
 Path   19      icalc       2
 -----------------------------------------------------------------------
   3   2.000   4.1959    3.0611   -1.28562 nleg, deg, reff, rnrmav(bohr), edge
        x         y         z   pot at#
    -0.0000   -0.0000   -0.0000  0  47 Ag       absorbing atom
  6.000  6.9805E+00  9.5210E-02 -2.6532E+01  1.096E+00  5.4877E+00  6.1326E+00
  6.500  6.6665E+00  1.0016E-01 -2.6787E+01  1.060E+00  6.0062E+00  6.6147E+00
  7.000  6.3749E+00  9.4196E-02 -2.7069E+01  1.034E+00  6.5444E+00  7.1003E+00
  7.500  6.0898E+00  8.1707E-02 -2.7347E+01  1.014E+00  7.0997E+00  7.5886E+00
  8.000  5.8126E+00  6.8186E-02 -2.7622E+01  9.936E-01  7.6702E+00  8.0790E+00
  8.500  5.5408E+00  5.4870E-02 -2.7882E+01  9.755E-01  8.2543E+00  8.5711E+00
  9.000  5.2819E+00  4.3527E-02 -2.8122E+01  9.607E-01  8.8507E+00  9.0643E+00
  9.500  5.0368E+00  3.3361E-02 -2.8373E+01  9.502E-01  9.4583E+00  9.5586E+00
 10.000  4.8009E+00  2.3104E-02 -2.8589E+01  9.431E-01  1.0076E+01  1.0054E+01
 11.000  4.3516E+00  1.1523E-02 -2.8644E+01  9.325E-01  1.1340E+01  1.1046E+01
 12.000  3.9415E+00  6.6475E-03 -2.8806E+01  9.262E-01  1.2637E+01  1.2040E+01
 13.000  3.5597E+00  1.8560E-03 -2.8165E+01  9.235E-01  1.3963E+01  1.3035E+01
 14.000  3.2049E+00  3.8935E-03 -2.8077E+01  9.219E-01  1.5316E+01  1.4031E+01
 15.000  2.8756E+00  3.0754E-03 -2.8646E+01  9.220E-01  1.6692E+01  1.5028E+01
 16.000  2.5671E+00  1.4157E-03 -3.0402E+01  9.223E-01  1.8089E+01  1.6025E+01
 17.000  2.2792E+00  2.4987E-03 -3.2314E+01  9.229E-01  1.9505E+01  1.7023E+01
 18.000  2.0070E+00  3.9013E-03 -3.3033E+01  9.228E-01  2.0939E+01  1.8021E+01
 19.000  1.7504E+00  4.5987E-03 -3.3680E+01  9.226E-01  2.2390E+01  1.9019E+01
 20.000  1.5068E+00  4.2903E-03 -3.4225E+01  9.228E-01  2.3855E+01  2.0018E+01
